Step,APP,Action,Reward
71,1,0,-72.6076666667
72,0,0,-17.7652666667
73,2,0,-96.22999999999999
74,4,0,-26.3053066667
75,3,0,-13.364333333400001
76,2,1,-86.5706666667
77,0,0,-17.7652666667
78,5,0,-26.8056666666
79,2,0,-96.22999999999999
80,4,0,-26.3053066667
81,4,0,-26.3053066667
82,1,0,-72.6076666667
83,0,0,-17.7652666667
84,2,0,-96.22999999999999
85,5,0,-26.8056666666
86,4,0,-26.3053066667
87,3,0,-13.364333333400001
88,4,0,-26.3053066667
89,0,0,-17.7652666667
90,3,0,-13.364333333400001
91,2,0,-96.22999999999999
92,5,0,-26.8056666666
93,5,0,-26.8056666666
94,1,0,-72.6076666667
95,4,0,-26.3053066667
96,2,0,-96.22999999999999
97,3,0,-13.364333333400001
98,4,0,-26.3053066667
99,1,0,-72.6076666667
100,3,0,-13.364333333400001
101,0,0,-17.7652666667
102,5,0,-26.8056666666
103,0,0,-17.7652666667
104,2,0,-96.22999999999999
105,3,0,-13.364333333400001
106,2,0,-96.22999999999999
107,3,0,-13.364333333400001
108,1,0,-72.6076666667
109,5,0,-26.8056666666
110,0,0,-17.7652666667
111,2,0,-96.22999999999999
112,5,0,-26.8056666666
113,4,0,-26.3053066667
114,1,0,-72.6076666667
115,1,0,-72.6076666667
116,1,0,-72.6076666667
117,3,0,-13.364333333400001
118,4,0,-26.3053066667
119,0,0,-17.7652666667
120,3,0,-13.364333333400001
121,2,0,-96.22999999999999
122,0,0,-17.7652666667
123,4,0,-26.3053066667
124,0,2,-10.8108108108
125,3,0,-13.364333333400001
126,4,0,-26.3053066667
127,3,0,-13.364333333400001
128,2,0,-96.22999999999999
129,4,0,-26.3053066667
130,2,0,-96.22999999999999
131,1,0,-72.6076666667
132,2,0,-96.22999999999999
133,0,0,-17.7652666667
134,0,0,-17.7652666667
135,2,0,-96.22999999999999
136,0,0,-17.7652666667
137,5,0,-26.8056666666
138,2,0,-96.22999999999999
139,4,0,-26.3053066667
140,2,2,-1000
141,0,0,-17.7652666667
142,0,0,-17.7652666667
143,0,0,-17.7652666667
144,2,0,-96.22999999999999
145,1,0,-72.6076666667
146,0,0,-17.7652666667
147,1,0,-72.6076666667
148,0,0,-17.7652666667
149,2,0,-96.22999999999999
150,5,0,-26.8056666666
151,5,0,-26.8056666666
152,0,0,-17.7652666667
153,1,0,-72.6076666667
154,5,0,-26.8056666666
155,0,0,-17.7652666667
156,2,0,-96.22999999999999
157,1,0,-72.6076666667
158,3,1,-3.3706666667
159,5,0,-26.8056666666
160,0,0,-17.7652666667
161,4,0,-26.3053066667
162,0,2,-13.6355055065
163,0,0,-17.7652666667
164,3,0,-13.364333333400001
165,4,0,-26.3053066667
166,5,0,-26.8056666666
167,1,0,-72.6076666667
168,0,0,-17.7652666667
169,3,0,-13.364333333400001
170,0,0,-17.7652666667
171,0,0,-17.7652666667
172,4,0,-26.3053066667
173,4,0,-26.3053066667
174,4,0,-26.3053066667
175,0,0,-17.7652666667
176,0,0,-17.7652666667
177,2,0,-96.22999999999999
178,4,0,-26.3053066667
179,2,0,-96.22999999999999
180,4,0,-26.3053066667
181,3,0,-13.364333333400001
182,4,0,-26.3053066667
183,2,0,-96.22999999999999
184,1,0,-72.6076666667
185,0,0,-17.7652666667
186,3,0,-13.364333333400001
187,2,0,-96.22999999999999
188,2,0,-96.22999999999999
189,2,0,-96.22999999999999
190,2,0,-96.22999999999999
191,2,0,-96.22999999999999
192,0,0,-17.7652666667
193,0,0,-17.7652666667
194,4,0,-26.3053066667
195,2,0,-96.22999999999999
196,1,0,-72.6076666667
197,5,0,-26.8056666666
198,0,0,-17.7652666667
199,0,0,-17.7652666667
200,3,1,-3.3706666667
201,0,0,-17.7652666667
202,0,0,-17.7652666667
203,3,0,-13.364333333400001
204,3,0,-13.364333333400001
205,2,0,-96.22999999999999
206,0,1,-7.7906666667
207,5,0,-26.8056666666
208,4,0,-26.3053066667
209,1,0,-72.6076666667
210,4,0,-26.3053066667
211,4,0,-26.3053066667
212,1,2,-100
213,2,0,-96.22999999999999
214,3,0,-13.364333333400001
215,0,0,-17.7652666667
216,4,0,-26.3053066667
217,2,0,-96.22999999999999
218,2,0,-96.22999999999999
219,5,0,-26.8056666666
220,4,0,-26.3053066667
221,0,0,-17.7652666667
222,0,0,-17.7652666667
223,0,0,-17.7652666667
224,1,0,-72.6076666667
225,3,0,-13.364333333400001
226,5,0,-26.8056666666
227,5,0,-26.8056666666
228,0,0,-17.7652666667
229,0,0,-17.7652666667
230,0,0,-17.7652666667
231,1,0,-72.6076666667
232,3,0,-13.364333333400001
233,2,1,-86.5706666667
234,0,1,-7.7906666667
235,1,0,-72.6076666667
236,4,0,-26.3053066667
237,5,0,-26.8056666666
238,1,0,-72.6076666667
239,2,0,-96.22999999999999
240,3,0,-13.364333333400001
241,5,0,-26.8056666666
242,2,0,-96.22999999999999
243,4,0,-26.3053066667
244,2,0,-96.22999999999999
245,2,2,-1000
246,3,0,-13.364333333400001
247,0,0,-17.7652666667
248,0,2,-10.8108108108
249,4,0,-26.3053066667
250,1,0,-72.6076666667
251,1,0,-72.6076666667
252,1,0,-72.6076666667
253,3,0,-13.364333333400001
254,3,0,-13.364333333400001
255,0,0,-17.7652666667
256,4,0,-26.3053066667
257,1,0,-72.6076666667
258,3,0,-13.364333333400001
259,5,0,-26.8056666666
260,0,0,-17.7652666667
261,0,0,-17.7652666667
262,3,0,-13.364333333400001
263,4,0,-26.3053066667
264,1,0,-72.6076666667
265,1,0,-72.6076666667
266,3,0,-13.364333333400001
267,5,0,-26.8056666666
268,3,0,-13.364333333400001
269,3,0,-13.364333333400001
270,5,0,-26.8056666666
271,5,1,-16.8373333333
272,1,0,-72.6076666667
273,5,0,-26.8056666666
274,3,0,-13.364333333400001
275,3,0,-13.364333333400001
276,1,0,-72.6076666667
277,0,0,-17.7652666667
278,0,0,-17.7652666667
279,2,0,-96.22999999999999
280,3,0,-13.364333333400001
281,2,0,-96.22999999999999
282,5,1,-16.8373333333
283,4,0,-26.3053066667
284,2,0,-96.22999999999999
285,3,0,-13.364333333400001
286,0,1,-7.7906666667
287,4,0,-26.3053066667
288,5,0,-26.8056666666
289,2,0,-96.22999999999999
290,0,0,-17.7652666667
291,4,0,-26.3053066667
292,4,0,-26.3053066667
293,3,0,-13.364333333400001
294,5,0,-26.8056666666
295,0,0,-17.7652666667
296,3,2,-3.003003003
297,2,0,-96.22999999999999
298,3,0,-13.364333333400001
299,4,0,-26.3053066667
300,2,0,-96.22999999999999
301,0,0,-17.7652666667
302,0,0,-17.7652666667
303,1,0,-72.6076666667
304,0,0,-17.7652666667
305,5,0,-26.8056666666
306,3,0,-13.364333333400001
307,5,0,-26.8056666666
308,4,0,-26.3053066667
309,0,0,-17.7652666667
310,3,0,-13.364333333400001
311,0,0,-17.7652666667
312,5,0,-26.8056666666
313,4,0,-26.3053066667
314,5,0,-26.8056666666
315,2,0,-96.22999999999999
316,1,0,-72.6076666667
317,2,0,-96.22999999999999
318,1,0,-72.6076666667
319,4,0,-26.3053066667
320,1,0,-72.6076666667
321,5,0,-26.8056666666
322,2,0,-96.22999999999999
323,2,0,-96.22999999999999
324,1,0,-72.6076666667
325,5,0,-26.8056666666
326,4,0,-26.3053066667
327,3,0,-13.364333333400001
328,2,1,-86.5706666667
329,5,0,-26.8056666666
330,2,0,-96.22999999999999
331,0,0,-17.7652666667
332,2,0,-96.22999999999999
333,0,0,-17.7652666667
334,5,0,-26.8056666666
335,0,0,-17.7652666667
336,1,0,-72.6076666667
337,4,0,-26.3053066667
338,2,0,-96.22999999999999
339,1,0,-72.6076666667
340,0,0,-17.7652666667
341,0,0,-17.7652666667
342,1,0,-72.6076666667
343,0,0,-17.7652666667
344,1,0,-72.6076666667
345,1,1,-62.870666666700004
346,3,0,-13.364333333400001
347,2,0,-96.22999999999999
348,2,0,-96.22999999999999
349,5,0,-26.8056666666
350,0,0,-17.7652666667
351,0,0,-17.7652666667
352,4,0,-26.3053066667
353,0,0,-17.7652666667
354,4,0,-26.3053066667
355,3,0,-13.364333333400001
356,1,0,-72.6076666667
357,4,0,-26.3053066667
358,5,0,-26.8056666666
359,4,0,-26.3053066667
360,5,0,-26.8056666666
361,4,0,-26.3053066667
362,0,0,-17.7652666667
363,5,0,-26.8056666666
364,3,0,-13.364333333400001
365,4,0,-26.3053066667
366,5,0,-26.8056666666
367,5,0,-26.8056666666
368,0,0,-17.7652666667
369,3,0,-13.364333333400001
370,2,0,-96.22999999999999
371,5,0,-26.8056666666
372,0,0,-17.7652666667
373,4,0,-26.3053066667
374,5,0,-26.8056666666
375,1,0,-72.6076666667
376,3,0,-13.364333333400001
377,2,0,-96.22999999999999
378,0,0,-17.7652666667
379,0,0,-17.7652666667
380,4,0,-26.3053066667
381,2,0,-96.22999999999999
382,3,0,-13.364333333400001
383,5,0,-26.8056666666
384,0,0,-17.7652666667
385,0,0,-17.7652666667
386,2,0,-96.22999999999999
387,2,0,-96.22999999999999
388,1,0,-72.6076666667
389,3,0,-13.364333333400001
390,1,0,-72.6076666667
391,0,0,-17.7652666667
392,5,0,-26.8056666666
393,2,0,-96.22999999999999
394,4,0,-26.3053066667
395,3,1,-3.3706666667
396,4,0,-26.3053066667
397,1,0,-72.6076666667
398,4,0,-26.3053066667
399,5,0,-26.8056666666
400,1,0,-72.6076666667
401,4,0,-26.3053066667
402,4,0,-26.3053066667
403,4,0,-26.3053066667
404,3,0,-13.364333333400001
405,4,0,-26.3053066667
406,2,0,-96.22999999999999
407,3,0,-13.364333333400001
408,4,0,-26.3053066667
409,2,0,-96.22999999999999
410,1,0,-72.6076666667
411,0,0,-17.7652666667
412,0,2,-10.8108108108
413,3,0,-13.364333333400001
414,1,0,-72.6076666667
415,4,0,-26.3053066667
416,2,0,-96.22999999999999
417,1,0,-72.6076666667
418,2,0,-96.22999999999999
419,4,0,-26.3053066667
420,2,0,-96.22999999999999
421,5,0,-26.8056666666
422,4,0,-26.3053066667
423,0,0,-17.7652666667
424,2,0,-96.22999999999999
425,3,0,-13.364333333400001
426,4,0,-26.3053066667
427,0,2,-10.8108108108
428,0,0,-17.7652666667
429,0,0,-17.7652666667
430,3,0,-13.364333333400001
431,2,0,-96.22999999999999
432,4,0,-26.3053066667
433,3,0,-13.364333333400001
434,5,0,-26.8056666666
435,1,0,-72.6076666667
436,3,0,-13.364333333400001
437,4,0,-26.3053066667
438,4,0,-26.3053066667
439,1,0,-72.6076666667
440,3,2,-3.003003003
441,5,0,-26.8056666666
442,4,0,-26.3053066667
443,3,0,-13.364333333400001
444,5,0,-26.8056666666
445,5,0,-26.8056666666
446,4,0,-26.3053066667
447,5,0,-26.8056666666
448,5,0,-26.8056666666
449,3,0,-13.364333333400001
450,4,0,-26.3053066667
451,2,0,-96.22999999999999
452,4,0,-26.3053066667
453,1,0,-72.6076666667
454,2,0,-96.22999999999999
455,1,0,-72.6076666667
456,3,0,-13.364333333400001
457,1,0,-72.6076666667
458,4,0,-26.3053066667
459,1,0,-72.6076666667
460,0,1,-7.7906666667
461,3,0,-13.364333333400001
462,5,0,-26.8056666666
463,3,0,-13.364333333400001
464,3,0,-13.364333333400001
465,1,0,-72.6076666667
466,2,0,-96.22999999999999
467,2,0,-96.22999999999999
468,2,0,-96.22999999999999
469,2,0,-96.22999999999999
470,3,0,-13.364333333400001
471,5,0,-26.8056666666
472,2,0,-96.22999999999999
473,1,0,-72.6076666667
474,5,0,-26.8056666666
475,3,0,-13.364333333400001
476,4,0,-26.3053066667
477,3,0,-13.364333333400001
478,2,0,-96.22999999999999
479,4,0,-26.3053066667
480,0,0,-17.7652666667
481,3,0,-13.364333333400001
482,5,0,-26.8056666666
483,0,0,-17.7652666667
484,0,0,-17.7652666667
485,5,0,-26.8056666666
486,4,0,-26.3053066667
487,3,0,-13.364333333400001
488,3,0,-13.364333333400001
489,5,0,-26.8056666666
490,0,0,-17.7652666667
491,5,0,-26.8056666666
492,3,0,-13.364333333400001
493,4,0,-26.3053066667
494,5,0,-26.8056666666
495,5,0,-26.8056666666
496,2,0,-96.22999999999999
497,4,0,-26.3053066667
498,5,0,-26.8056666666
499,1,0,-72.6076666667
500,1,0,-72.6076666667
501,4,0,-26.3053066667
502,2,0,-96.22999999999999
503,0,0,-17.7652666667
504,2,0,-96.22999999999999
505,1,0,-72.6076666667
506,0,0,-17.7652666667
507,5,0,-26.8056666666
508,3,0,-13.364333333400001
509,5,0,-26.8056666666
510,0,1,-7.7906666667
511,2,0,-96.22999999999999
512,1,0,-72.6076666667
513,5,0,-26.8056666666
514,3,0,-13.364333333400001
515,1,0,-72.6076666667
516,0,0,-17.7652666667
517,1,0,-72.6076666667
518,5,0,-26.8056666666
519,0,0,-17.7652666667
520,0,1,-7.7906666667
521,5,0,-26.8056666666
522,0,0,-17.7652666667
523,5,0,-26.8056666666
524,1,0,-72.6076666667
525,4,0,-26.3053066667
526,1,0,-72.6076666667
527,0,0,-17.7652666667
528,3,0,-13.364333333400001
529,5,0,-26.8056666666
530,2,0,-96.22999999999999
531,3,1,-3.3706666667
532,4,2,-1500
533,1,0,-72.6076666667
534,1,0,-72.6076666667
535,5,0,-26.8056666666
536,5,0,-26.8056666666
537,0,0,-17.7652666667
538,4,0,-26.3053066667
539,1,0,-72.6076666667
540,1,0,-72.6076666667
541,4,0,-26.3053066667
542,4,1,-16.3706666667
543,3,0,-13.364333333400001
544,3,0,-13.364333333400001
545,1,0,-72.6076666667
546,1,0,-72.6076666667
547,3,0,-13.364333333400001
548,4,0,-26.3053066667
549,5,0,-26.8056666666
550,4,0,-26.3053066667
551,5,0,-26.8056666666
552,5,0,-26.8056666666
553,1,0,-72.6076666667
554,0,0,-17.7652666667
555,3,2,-3.003003003
556,4,0,-26.3053066667
557,4,0,-26.3053066667
558,3,0,-13.364333333400001
559,1,0,-72.6076666667
560,5,0,-26.8056666666
561,5,0,-26.8056666666
562,1,0,-72.6076666667
563,4,0,-26.3053066667
564,3,0,-13.364333333400001
565,3,0,-13.364333333400001
566,5,0,-26.8056666666
567,4,0,-26.3053066667
568,2,0,-96.22999999999999
569,2,0,-96.22999999999999
570,3,0,-13.364333333400001
571,0,0,-17.7652666667
572,4,0,-26.3053066667
573,4,0,-26.3053066667
574,4,0,-26.3053066667
575,2,0,-96.22999999999999
576,4,0,-26.3053066667
577,3,0,-13.364333333400001
578,1,0,-72.6076666667
579,1,0,-72.6076666667
580,1,0,-72.6076666667
581,4,0,-26.3053066667
582,2,0,-96.22999999999999
583,1,0,-72.6076666667
584,3,2,-3.003003003
585,4,0,-26.3053066667
586,2,0,-96.22999999999999
587,4,1,-16.3706666667
588,1,0,-72.6076666667
589,3,0,-13.364333333400001
590,0,0,-17.7652666667
591,0,0,-17.7652666667
592,2,0,-96.22999999999999
593,1,0,-72.6076666667
594,3,0,-13.364333333400001
595,3,0,-13.364333333400001
596,1,0,-72.6076666667
597,1,0,-72.6076666667
598,2,0,-96.22999999999999
599,3,0,-13.364333333400001
600,3,0,-13.364333333400001
601,5,0,-26.8056666666
602,0,0,-17.7652666667
603,5,0,-26.8056666666
604,4,0,-26.3053066667
605,4,0,-26.3053066667
606,0,0,-17.7652666667
607,3,0,-13.364333333400001
608,2,0,-96.22999999999999
609,2,0,-96.22999999999999
610,5,2,-15.015015015
611,1,1,-62.870666666700004
612,0,0,-17.7652666667
613,2,0,-96.22999999999999
614,1,0,-72.6076666667
615,3,0,-13.364333333400001
616,2,1,-86.5706666667
617,2,0,-96.22999999999999
618,5,1,-16.8373333333
619,4,0,-26.3053066667
620,4,0,-26.3053066667
621,0,0,-17.7652666667
622,1,0,-72.6076666667
623,4,2,-1500
624,0,0,-17.7652666667
625,4,0,-26.3053066667
626,0,0,-17.7652666667
627,4,0,-26.3053066667
628,0,0,-17.7652666667
629,2,0,-96.22999999999999
630,2,0,-96.22999999999999
631,0,0,-17.7652666667
632,5,0,-26.8056666666
633,2,0,-96.22999999999999
634,2,0,-96.22999999999999
635,3,0,-13.364333333400001
636,1,0,-72.6076666667
637,3,0,-13.364333333400001
638,3,0,-13.364333333400001
639,4,0,-26.3053066667
640,4,0,-26.3053066667
641,4,0,-26.3053066667
642,2,2,-1000
643,0,0,-17.7652666667
644,3,0,-13.364333333400001
645,3,0,-13.364333333400001
646,2,0,-96.22999999999999
647,0,0,-17.7652666667
648,2,0,-96.22999999999999
649,2,0,-96.22999999999999
650,1,0,-72.6076666667
651,4,0,-26.3053066667
652,2,0,-96.22999999999999
653,5,0,-26.8056666666
654,5,0,-26.8056666666
655,5,2,-15.015015015
656,1,0,-72.6076666667
657,1,0,-72.6076666667
658,0,0,-17.7652666667
659,4,0,-26.3053066667
660,1,2,-100
661,5,0,-26.8056666666
662,3,0,-13.364333333400001
663,3,0,-13.364333333400001
664,5,0,-26.8056666666
665,5,0,-26.8056666666
666,3,0,-13.364333333400001
667,3,0,-13.364333333400001
668,5,0,-26.8056666666
669,1,0,-72.6076666667
670,4,1,-16.3706666667
671,5,0,-26.8056666666
672,4,0,-26.3053066667
673,0,0,-17.7652666667
674,5,0,-26.8056666666
675,4,0,-26.3053066667
676,1,0,-72.6076666667
677,3,0,-13.364333333400001
678,3,0,-13.364333333400001
679,5,0,-26.8056666666
680,2,0,-96.22999999999999
681,0,0,-17.7652666667
682,3,0,-13.364333333400001
683,4,0,-26.3053066667
684,3,0,-13.364333333400001
685,4,0,-26.3053066667
686,3,0,-13.364333333400001
687,5,0,-26.8056666666
688,1,0,-72.6076666667
689,0,2,-10.8108108108
690,1,0,-72.6076666667
691,2,0,-96.22999999999999
692,0,0,-17.7652666667
693,4,0,-26.3053066667
694,5,0,-26.8056666666
695,0,0,-17.7652666667
696,2,0,-96.22999999999999
697,2,0,-96.22999999999999
698,3,0,-13.364333333400001
699,0,0,-17.7652666667
700,5,0,-26.8056666666
701,3,0,-13.364333333400001
702,0,0,-17.7652666667
703,5,0,-26.8056666666
704,2,0,-96.22999999999999
705,2,0,-96.22999999999999
706,5,0,-26.8056666666
707,1,0,-72.6076666667
708,4,0,-26.3053066667
709,3,0,-13.364333333400001
710,4,0,-26.3053066667
711,5,0,-26.8056666666
712,1,0,-72.6076666667
713,3,0,-13.364333333400001
714,0,0,-17.7652666667
715,5,0,-26.8056666666
716,2,0,-96.22999999999999
717,5,0,-26.8056666666
718,2,0,-96.22999999999999
719,5,0,-26.8056666666
720,0,0,-17.7652666667
721,1,0,-72.6076666667
722,0,0,-17.7652666667
723,4,0,-26.3053066667
724,2,2,-1000
725,5,0,-26.8056666666
726,5,0,-26.8056666666
727,4,0,-26.3053066667
728,1,0,-72.6076666667
729,4,0,-26.3053066667
730,3,0,-13.364333333400001
731,5,0,-26.8056666666
732,5,0,-26.8056666666
733,2,0,-96.22999999999999
734,2,0,-96.22999999999999
735,0,0,-17.7652666667
736,5,0,-26.8056666666
737,2,0,-96.22999999999999
738,4,0,-26.3053066667
739,1,0,-72.6076666667
740,3,2,-3.003003003
741,2,0,-96.22999999999999
742,2,0,-96.22999999999999
743,2,0,-96.22999999999999
744,2,0,-96.22999999999999
745,3,0,-13.364333333400001
746,1,0,-72.6076666667
747,2,0,-96.22999999999999
748,5,0,-26.8056666666
749,3,0,-13.364333333400001
750,5,0,-26.8056666666
751,2,0,-96.22999999999999
752,4,0,-26.3053066667
753,3,0,-13.364333333400001
754,0,0,-17.7652666667
755,3,0,-13.364333333400001
756,1,1,-62.870666666700004
757,5,0,-26.8056666666
758,4,0,-26.3053066667
759,3,0,-13.364333333400001
760,2,0,-96.22999999999999
761,0,0,-17.7652666667
762,3,0,-13.364333333400001
763,2,0,-96.22999999999999
764,5,0,-26.8056666666
765,3,0,-13.364333333400001
766,2,0,-96.22999999999999
767,0,0,-17.7652666667
768,0,0,-17.7652666667
769,4,0,-26.3053066667
770,2,2,-1000
771,1,0,-72.6076666667
772,5,0,-26.8056666666
773,2,1,-86.5706666667
774,0,1,-7.7906666667
775,0,0,-17.7652666667
776,3,0,-13.364333333400001
777,2,0,-96.22999999999999
778,3,0,-13.364333333400001
779,0,0,-17.7652666667
780,2,0,-96.22999999999999
781,1,0,-72.6076666667
782,4,0,-26.3053066667
783,5,0,-26.8056666666
784,2,0,-96.22999999999999
785,0,0,-17.7652666667
786,4,0,-26.3053066667
787,2,0,-96.22999999999999
788,4,1,-16.3706666667
789,1,0,-72.6076666667
790,0,0,-17.7652666667
791,5,0,-26.8056666666
792,4,0,-26.3053066667
793,4,0,-26.3053066667
794,3,0,-13.364333333400001
795,0,0,-17.7652666667
796,1,0,-72.6076666667
797,1,0,-72.6076666667
798,0,0,-17.7652666667
799,0,0,-17.7652666667
800,5,0,-26.8056666666
801,5,0,-26.8056666666
802,2,0,-96.22999999999999
803,4,0,-26.3053066667
804,3,0,-13.364333333400001
805,0,0,-17.7652666667
806,1,0,-72.6076666667
807,0,0,-17.7652666667
808,4,0,-26.3053066667
809,1,0,-72.6076666667
810,4,0,-26.3053066667
811,2,0,-96.22999999999999
812,1,0,-72.6076666667
813,0,0,-17.7652666667
814,3,0,-13.364333333400001
815,1,1,-62.870666666700004
816,1,0,-72.6076666667
817,2,0,-96.22999999999999
818,3,0,-13.364333333400001
819,1,0,-72.6076666667
820,2,0,-96.22999999999999
821,5,0,-26.8056666666
822,2,0,-96.22999999999999
823,0,0,-17.7652666667
824,0,0,-17.7652666667
825,5,0,-26.8056666666
826,3,0,-13.364333333400001
827,4,0,-26.3053066667
828,4,0,-26.3053066667
829,3,0,-13.364333333400001
830,4,0,-26.3053066667
831,1,0,-72.6076666667
832,0,0,-17.7652666667
833,3,0,-13.364333333400001
834,1,0,-72.6076666667
835,1,0,-72.6076666667
836,4,0,-26.3053066667
837,1,0,-72.6076666667
838,1,0,-72.6076666667
839,2,0,-96.22999999999999
840,4,0,-26.3053066667
841,5,1,-16.8373333333
842,0,0,-17.7652666667
843,3,0,-13.364333333400001
844,0,0,-17.7652666667
845,0,0,-17.7652666667
846,1,2,-100
847,1,0,-72.6076666667
848,4,0,-26.3053066667
849,0,0,-17.7652666667
850,2,0,-96.22999999999999
851,1,0,-72.6076666667
852,5,0,-26.8056666666
853,5,0,-26.8056666666
854,0,1,-7.7906666667
855,2,0,-96.22999999999999
856,0,0,-17.7652666667
857,5,0,-26.8056666666
858,4,0,-26.3053066667
859,1,0,-72.6076666667
860,2,0,-96.22999999999999
861,3,0,-13.364333333400001
862,4,0,-26.3053066667
863,1,0,-72.6076666667
864,3,0,-13.364333333400001
865,2,0,-96.22999999999999
866,2,0,-96.22999999999999
867,5,0,-26.8056666666
868,0,0,-17.7652666667
869,3,0,-13.364333333400001
870,5,0,-26.8056666666
871,3,0,-13.364333333400001
872,4,0,-26.3053066667
873,5,0,-26.8056666666
874,0,1,-7.7906666667
875,4,0,-26.3053066667
876,5,0,-26.8056666666
877,1,0,-72.6076666667
878,3,0,-13.364333333400001
879,1,0,-72.6076666667
880,3,0,-13.364333333400001
881,0,0,-17.7652666667
882,0,0,-17.7652666667
883,5,0,-26.8056666666
884,4,1,-16.3706666667
885,5,0,-26.8056666666
886,2,0,-96.22999999999999
887,1,0,-72.6076666667
888,5,0,-26.8056666666
889,5,0,-26.8056666666
890,5,0,-26.8056666666
891,0,0,-17.7652666667
892,2,0,-96.22999999999999
893,5,0,-26.8056666666
894,1,0,-72.6076666667
895,3,0,-13.364333333400001
896,2,1,-86.5706666667
897,4,0,-26.3053066667
898,1,0,-72.6076666667
899,1,0,-72.6076666667
900,4,0,-26.3053066667
901,4,0,-26.3053066667
902,2,0,-96.22999999999999
903,5,0,-26.8056666666
904,1,0,-72.6076666667
905,4,0,-26.3053066667
906,1,0,-72.6076666667
907,3,0,-13.364333333400001
908,5,0,-26.8056666666
909,4,0,-26.3053066667
910,1,0,-72.6076666667
911,2,0,-96.22999999999999
912,4,0,-26.3053066667
913,0,0,-17.7652666667
914,5,0,-26.8056666666
915,4,0,-26.3053066667
916,4,0,-26.3053066667
917,3,0,-13.364333333400001
918,4,0,-26.3053066667
919,3,0,-13.364333333400001
920,4,0,-26.3053066667
921,1,0,-72.6076666667
922,0,0,-17.7652666667
923,3,2,-3.003003003
924,4,0,-26.3053066667
925,2,0,-96.22999999999999
926,0,0,-17.7652666667
927,5,0,-26.8056666666
928,2,0,-96.22999999999999
929,3,0,-13.364333333400001
930,2,0,-96.22999999999999
931,4,0,-26.3053066667
932,2,0,-96.22999999999999
933,2,0,-96.22999999999999
934,5,0,-26.8056666666
935,2,0,-96.22999999999999
936,2,0,-96.22999999999999
937,0,0,-17.7652666667
938,3,0,-13.364333333400001
939,0,0,-17.7652666667
940,4,0,-26.3053066667
941,5,0,-26.8056666666
942,1,0,-72.6076666667
943,3,0,-13.364333333400001
944,1,0,-72.6076666667
945,1,0,-72.6076666667
946,2,0,-96.22999999999999
947,5,0,-26.8056666666
948,5,0,-26.8056666666
949,2,1,-86.5706666667
950,3,0,-13.364333333400001
951,1,0,-72.6076666667
952,2,0,-96.22999999999999
953,3,0,-13.364333333400001
954,1,0,-72.6076666667
955,4,0,-26.3053066667
956,5,0,-26.8056666666
957,2,0,-96.22999999999999
958,5,2,-15.015015015
959,5,0,-26.8056666666
960,2,0,-96.22999999999999
961,4,0,-26.3053066667
962,0,0,-17.7652666667
963,1,0,-72.6076666667
964,1,0,-72.6076666667
965,5,0,-26.8056666666
966,0,0,-17.7652666667
967,1,0,-72.6076666667
968,4,0,-26.3053066667
969,2,0,-96.22999999999999
970,5,0,-26.8056666666
971,0,0,-17.7652666667
972,0,0,-17.7652666667
973,5,0,-26.8056666666
974,5,0,-26.8056666666
975,1,0,-72.6076666667
976,2,0,-96.22999999999999
977,5,0,-26.8056666666
978,2,0,-96.22999999999999
979,3,0,-13.364333333400001
